DonorB_D_2013.mp.profile_sp	DonorB_D_2016.mp.profile_sp	DonorB_D_May17.mp.profile_sp	DonorB_D_Oct17.mp.profile_sp	DonorB_P10.mp.profile_sp	DonorB_P11.mp.profile_sp	DonorB_P12.mp.profile_sp	DonorB_P13.mp.profile_sp	DonorB_P1.mp.profile_sp	DonorB_P2.mp.profile_sp	DonorB_P3.mp.profile_sp	DonorB_P4.mp.profile_sp	DonorB_P5.mp.profile_sp	DonorB_P6.mp.profile_sp	DonorB_P7.mp.profile_sp	DonorB_P8.mp.profile_sp	DonorB_P9.mp.profile_sp	PMCL293_S293.mp.profile_sp	PMCL297_S294.mp.profile_sp	PMCL356.mp.profile_sp	PMCL360.mp.profile_sp	PMCL380.mp.profile_sp	PMCL385.mp.profile_sp	PMCL399_S310.mp.profile_sp	PMCL402_S311.mp.profile_sp	PMCL634_S291.mp.profile_sp	PMCL635_S292.mp.profile_sp	PMCL636_S295.mp.profile_sp	PMCL637_S296.mp.profile_sp	PMCL656.mp.profile_sp	PMCL657.mp.profile_sp	PMCL662_S297.mp.profile_sp	PMCL663_S298.mp.profile_sp	PMCL683_S299.mp.profile_sp	PMCL684_S300.mp.profile_sp	PMCL706_S301.mp.profile_sp	PMCL708_S302.mp.profile_sp	PMCL718_S303.mp.profile_sp	PMCL719_S304.mp.profile_sp	PMCL720.mp.profile_sp	PMCL721.mp.profile_sp	PMCL726.mp.profile_sp	PMCL727.mp.profile_sp	PMCL730_S311.mp.profile_sp	PMCL731_S312.mp.profile_sp	PMCL734_S305.mp.profile_sp	PMCL735_S306.mp.profile_sp	PMCL740_S313.mp.profile_sp	PMCL741_S314.mp.profile_sp	PMCL796.mp.profile_sp	PMCL797.mp.profile_sp	PMCL800.mp.profile_sp	PMCL801.mp.profile_sp	PMCL805_S307.mp.profile_sp	PMCL806_S308.mp.profile_sp	PMCL813.mp.profile_sp	PMCL817.mp.profile_sp	PMCL818.mp.profile_sp	PMCL820_S309.mp.profile_sp	PMCL821_S310.mp.profile_sp	PMCL822.mp.profile_sp	PMCL823.mp.profile_sp	PMCL824.mp.profile_sp	PMCL825.mp.profile_sp	PMCL883.mp.profile_sp
PMCL727.mp.profile_sp	34.9159099324942	35.4345911136107	35.6673255116795	37.7024046937359	27.2152405571957	28.3372615086523	26.1597691949819	27.8751241411789	31.4878550986389	28.2919070827065	29.9601995591592	34.1910661451241	28.5652235429252	32.3713759610057	36.1131795070008	32.2407473182503	31.1281510658166	27.2996928892811	23.0077468182041	31.3022733974681	35.2880148143653	27.9709203315473	36.1609460579641	28.659525123444	26.1300585210868	34.023963937664	33.8493864615731	27.9435703192225	29.2773114803372	35.2913005549046	33.850800726709	26.1781595985491	25.1635825004481	25.0428785372766	26.7765453295201	22.1154880447208	25.7259066925732	23.6267194945552	25.0787001232944	26.8637057323572	28.1038937034027	27.4177779797751	0	37.2507896225086	39.8355004666885	30.1980329835813	33.2404574948883	25.9423555575514	26.6618849138193	26.2127512200654	27.4694938787898	28.0088116505294	28.4301614281169	32.1713438242353	26.6331879232487	29.1127939512749	24.1261972286033	24.2395324544542	26.9635069161791	27.2828591426088	28.0004538160669	27.9875994130188	26.4486326056993	27.9540446661073	25.087551967587
PMCL730_S311.mp.profile_sp	43.0710628511523	40.1805527852414	40.87232637391	42.5162884788909	34.5156667002401	35.6021015319236	33.8605214181982	35.3511046753026	38.8492082645366	35.7704691888656	37.9681967028113	40.0457777711815	36.1520113905525	38.803013491121	42.7530066427544	39.0898324688494	38.2306568169196	35.8132887478583	31.6125407987244	38.0530915617981	41.0257133619834	35.0899315923444	42.1655094088292	35.9646050391324	34.9765724227578	38.8789113266296	38.5221872208308	34.9056313294581	36.3073765558399	40.6590367111038	38.8898172520795	33.6263121104033	33.0350210311766	32.8990057890044	33.0978149369906	31.0052464368741	33.1233219629325	32.5163969022156	32.8551176831357	34.4367858365799	35.7675189896005	35.0674702200966	37.2507896225086	0	43.6720035860298	37.1964372161176	40.0890247824592	32.3648373885991	32.6657368793189	33.9357789167133	33.9005305303692	34.4231152987919	34.7057166918268	40.175702524291	35.2073279148033	37.6963223413163	32.1977794478436	32.3165179294088	33.8331365676147	33.6795412174636	36.0697760935555	36.7174377728553	33.3040654493452	34.2781115391463	32.3837661155513
PMCL731_S312.mp.profile_sp	43.9053770560111	43.248577967387	44.7788747180141	42.9951351456813	37.3640504029274	37.6059001616186	36.9954825537398	36.9206242952029	40.0592130765734	38.1131241831554	38.8005165710523	40.1691482743641	39.3717109456924	40.7956108197163	43.8324662083706	40.392864375493	39.9542067663373	38.4422888597456	34.9518877187496	41.0363842414953	42.9552389149269	39.3278743080775	42.4542572260895	38.2194464490858	37.9938872232613	43.0823712887797	43.4467416655289	37.6371969880776	39.0423585054976	42.8029881797012	44.2376317329025	36.7996340500774	35.6490612585713	35.8778174230854	37.5279069196805	34.0870953592091	35.4020696802302	35.4470610951207	35.7055919360907	37.2886396289742	40.016613139552	40.1743072518937	39.8355004666885	43.6720035860298	0	41.4227672119705	43.1869902590022	37.9741688985713	37.9101465662149	38.7988316382436	39.8462105851322	40.4859720859683	40.3960215816466	42.2479953934691	38.9357427940341	39.8670665618491	36.2961709169262	35.6841559739712	37.7964177176456	38.0593787233392	39.0654618197978	38.4542235394276	37.20857575721	39.3834338093615	37.4505938479963
PMCL734_S305.mp.profile_sp	35.1155331431692	35.4063141238839	36.0529048307597	36.9690493809694	25.9655007259377	28.5277551137597	25.7675879632703	26.2685726008432	30.2660328629291	29.4237816876289	31.2470204729846	34.1742851795468	29.2023603872935	30.413138464602	35.8673832244236	30.7537063565484	30.6085769554048	25.5659551735369	21.4201155795513	29.2799453128975	33.6968477855661	22.799835550546	34.172947077151	29.1846065201532	24.0649686424058	36.0096795850013	34.7563618853557	25.1607855542845	28.2670419845744	33.1145854759483	31.8923196264106	23.1168183420753	22.5415519268	22.7451160751599	25.7693970196639	20.5414516042124	24.8377604247531	21.6960246812215	22.9192386821383	24.8145784824515	26.6342722502093	31.1154958553758	30.1980329835813	37.1964372161176	41.4227672119705	0	20.5929759773975	23.8115870084156	24.874619985927	24.7152559652088	26.001363891071	26.033807538297	27.3790614537325	27.9591961098743	22.5953130702987	29.2036850114887	21.2524657420002	23.6290998600521	27.4449561227286	25.6624549693855	24.2516419292176	25.4193780078895	27.3595995122529	29.9730205025477	23.105400530606
PMCL735_S306.mp.profile_sp	37.5320612606003	37.652413675636	38.1842336693567	39.2076489775204	29.1820300007495	31.8761623091557	29.7270921633474	28.5736591410063	33.4658951227998	32.9521174394043	34.0865024010516	36.0510222958649	32.0534614143647	33.7536204224338	37.7172767070607	34.5179296232749	33.7356063946242	29.9986465034144	26.3275865994525	31.9143176803787	36.0089470863911	26.8613866688173	35.5050668357391	32.2286303744581	27.3516148987711	37.5315318147184	36.7763460384069	29.0180929731128	31.4750340681959	36.3786303046744	35.2324931548092	27.3782513216356	26.4862338819499	26.5509743068095	30.1839877691143	24.8156178025356	28.3389641292927	26.0286337445553	27.3472482965544	27.2769379645364	30.6578077949465	34.0189216132342	33.2404574948883	40.0890247824592	43.1869902590022	20.5929759773975	0	28.0467653941135	28.6213827361137	28.518237081024	29.3492453400748	31.0577460493155	30.1391494394553	31.5532662247611	27.7014107987103	32.2506309197102	25.7000197805031	27.4390429557909	30.6173630530133	29.1190605053643	27.9740372954879	29.2904389019331	30.9162284245599	33.4708646904418	27.1236663284307
PMCL740_S313.mp.profile_sp	31.3463106472956	30.463931538847	31.6024903631109	31.4228861570409	19.9834203095234	21.4927965986059	20.6422418683753	20.693316501008	25.681962217952	24.3218619026005	26.3073475759105	29.5674799384636	23.3871635379375	24.8044311485686	31.2532528045909	25.0908567749221	24.7860670240789	21.1494322881953	14.5095783441097	24.6372681735969	28.946983603996	22.1004816792745	30.788648569332	23.04454884865	18.1500786090978	29.7115257340509	28.9689902366284	20.7045830137108	22.7774114210713	28.7630417675406	27.2865014707847	17.8081669036447	16.4762420634517	16.803624458916	20.6771041084624	13.1408579127375	18.5508398736502	14.9542753531323	16.3288463764271	19.4091195402669	22.4622796318833	26.2172774656092	25.9423555575514	32.3648373885991	37.9741688985713	23.8115870084156	28.0467653941135	0	14.5390545106517	18.4361099080695	20.1340441217902	19.5976795372629	20.1531148420706	26.3816876641791	19.2137846582163	24.5388962058697	14.9289546581295	14.7598970671615	18.2737750656539	17.1151163897895	22.0615410006424	22.5672765340774	23.2806485178054	24.9220304585266	16.5923183910639
PMCL741_S314.mp.profile_sp	32.4405695355395	32.3052739688308	33.0153092194192	31.6453658148123	21.3815107293268	22.1926679406469	20.8482971906363	22.7546712419216	26.2411052326895	25.5838387033775	27.4160901925209	31.3465517571671	24.3662828141643	25.4554709316709	31.7767842539316	25.9219768545492	25.3530427568099	21.9723192429263	15.3662767386052	26.057674660928	31.431845557389	22.4090740521913	30.5157140187362	24.8409320979143	20.8005074227538	30.2834907451803	29.4335026801412	22.5781167573525	24.6583585924651	30.9061550456397	28.1968151666554	18.8714746060975	17.8302834318834	18.5863588758204	21.0664427149912	14.739535984024	20.2262729825547	16.113576480207	17.691321367291	20.5400532419187	23.5415459186894	26.8439610922592	26.6618849138193	32.6657368793189	37.9101465662149	24.874619985927	28.6213827361137	14.5390545106517	0	20.6403149655174	20.950943349666	21.1829761026332	21.2032188747203	27.2074479167533	20.7212381311522	25.6477607532932	17.4388709427862	18.7370717821428	19.9694116375059	20.0439346024987	23.2887993043428	22.9496388027675	23.4767225658812	26.4689646851343	17.5508429242403
PMCL796.mp.profile_sp	31.9370703765436	32.3997171946105	31.8141924672294	33.4119606345256	22.1442370504909	24.0487522820084	23.0372575354805	24.4143133540928	28.5620802070182	25.9156660521385	28.4839203764858	33.0576347292436	25.7351255508225	27.5113042330346	32.8355050169864	28.0529273475321	26.4686778950759	24.5592224128992	18.6099532273665	26.1064977057235	30.5765686989601	22.0862399405585	31.7355467702131	26.1417103590847	21.8715822934505	31.088541780666	30.419781366685	22.4253570766437	24.269816029451	30.1332735889117	27.7882252024394	19.6148077644494	19.3610486431548	20.2983483035774	22.8332015940261	15.8073077348294	20.2932607831232	18.6130670609111	18.3618783145168	21.8475542803475	22.1006554276898	28.0911207136357	26.2127512200654	33.9357789167133	38.7988316382436	24.7152559652088	28.518237081024	18.4361099080695	20.6403149655174	0	14.001017161755	22.374523680826	21.9423627416454	26.5969960539115	20.4272010461291	26.5354744140038	16.8368560702215	19.3930618641056	21.9399425014745	20.3471685189439	23.2608307301634	23.0593839735975	24.0517267547581	27.2778849465455	18.8839510991493
PMCL797.mp.profile_sp	33.1930246594373	32.6580883410926	32.9955511550782	34.7669759075853	23.296792730874	25.5943506036081	23.8710880332808	25.8984623413646	29.1201250225177	26.1470573369006	29.465405927156	34.1952908660042	26.9561109252111	28.3040326379334	34.1057471722101	29.3895313213338	27.9491040679006	25.2430635464419	19.8149268724013	28.139422788125	32.2873668157117	23.4015449228454	33.1843551738833	27.7319978808585	23.6405719082836	31.4534156152909	30.9984169774909	24.2410257002983	25.7093028738615	32.2024204827716	28.9590889802812	20.9705858977118	20.9370003696784	21.8513614152445	23.9726598986299	17.622161866844	21.763922618076	20.0232364472941	20.2695001715973	23.7882004896413	23.7608063713656	28.5328887373082	27.4694938787898	33.9005305303692	39.8462105851322	26.001363891071	29.3492453400748	20.1340441217902	20.950943349666	14.001017161755	0	22.8768488723425	23.3089603767788	28.6128391045176	22.1398425639885	28.0587354281545	18.6457973813415	20.5720326924189	23.330432451622	22.03448603017	24.7006578685933	24.6688657086344	25.3072206138071	27.8104101090372	20.3795248365893
PMCL800.mp.profile_sp	32.795976074345	31.4059756978972	33.3353945145846	34.8230453313751	23.8623003488522	25.7084400594796	22.8636203097032	24.0565176265588	29.9811254810586	27.6604001653601	29.8469500918541	33.4373998637331	26.5115394597705	30.0246167764157	34.5747525241135	29.1807057246859	29.1862340229776	24.0684428877656	18.6754704917599	28.6123012507215	31.3631439246383	24.4531434724262	33.2377209026111	27.5319682781987	23.4723252133809	31.3605012056895	29.9234355353876	23.7084735957427	25.9746045418436	30.3685796316905	26.8620799410991	21.3150864260683	19.9869493998726	20.5126325799329	23.3880341773006	17.702121638828	21.759605278487	19.5618202973441	20.7140037649472	23.5346326184068	23.1366989096556	30.0961619243015	28.0088116505294	34.4231152987919	40.4859720859683	26.033807538297	31.0577460493155	19.5976795372629	21.1829761026332	22.374523680826	22.8768488723425	0	16.8058596316508	28.6442494881695	21.5969524050357	27.5664145392456	19.368148272288	19.579837772579	21.9003380267095	19.8149751873648	25.3609150175036	25.1560636388358	24.9235250774597	26.5091549762684	18.8697645670109
PMCL801.mp.profile_sp	31.8596409857544	30.6049043841878	33.2683375070218	34.5370779700625	23.4897417632789	25.3667652114836	21.8160401784518	23.3578236677392	30.9029423139885	28.7779873687891	29.6135832236151	33.1420889479615	25.3503333244769	29.902913402786	33.5353024835415	30.019895378033	29.2347002910328	23.4471741654332	18.8911041252854	27.7377171063282	30.0141645182597	23.5040218385986	32.3227450266594	25.3931336753771	22.2423629674472	31.3972056981887	30.4666927650744	22.3879538547403	24.2792222997507	30.6107154363986	27.4943571894234	22.0598917732566	19.3900267068323	20.1979062712666	23.5672195439355	17.609768651679	23.1405652163386	19.5285302598662	20.7718238108904	22.3662050241467	23.6902067316249	29.2080954780789	28.4301614281169	34.7057166918268	40.3960215816466	27.3790614537325	30.1391494394553	20.1531148420706	21.2032188747203	21.9423627416454	23.3089603767788	16.8058596316508	0	28.7279630703312	22.7855151090237	27.5368426287993	18.9562357230609	19.7434796791103	22.5593598537316	20.5342614978265	25.9154766638212	25.8767956116868	27.1706457362766	28.3668807333503	18.9116342603194
PMCL805_S307.mp.profile_sp	37.3185550809143	37.3688544252216	38.3412057968454	39.2551703542559	28.9985220127078	30.4191523110425	27.6593837269669	28.4488423328454	31.6237078369813	30.8555713596344	32.767691413676	36.3800393803341	31.0375321830232	32.8077648079329	37.0228095531601	32.5680754456941	31.2667523438328	28.7798096254999	24.7333573819863	32.7393369772867	35.4657473928489	26.6188333721737	36.8625448588179	30.981841097429	27.7090962152783	38.6453578989664	37.0723780115099	26.6142980436809	29.9137861920177	34.7851572264442	34.7813501080874	25.9062611728596	25.4289982307687	26.1832689516818	28.6873969873878	23.7188553483278	26.528875878323	25.5362887323599	25.4691630876404	28.0154184447575	28.9082215411604	32.7978499825751	32.1713438242353	40.175702524291	42.2479953934691	27.9591961098743	31.5532662247611	26.3816876641791	27.2074479167533	26.5969960539115	28.6128391045176	28.6442494881695	28.7279630703312	0	22.1748257309841	32.4641114069199	24.4026967735365	25.3086251016906	27.8856930991361	26.7748664676597	26.494873028151	26.0387258618504	30.6680606672163	32.7008051111118	25.9672497198367
PMCL806_S308.mp.profile_sp	32.9667540061564	32.2161953114608	32.6393831877681	34.0812905696428	23.375083235203	25.2149953622121	21.5820595934445	23.1438417816718	27.1311554835079	25.8332497379145	27.9591500622216	31.2690478848759	26.5049032407329	27.5078472157213	34.0155284621735	26.661876597665	26.3028000075869	23.0126578228855	17.2304436097343	26.6825998838467	31.2088552101856	21.8080924267013	32.2385154731043	26.2696701763145	21.66897144684	32.4269364402016	31.1240378279867	22.2785262141297	24.6734452149417	29.6154634351242	28.6496095063009	19.4867413329877	18.9574889451475	18.7390575744283	22.4296357313531	16.1039245197276	20.9250649103537	17.8952191280229	19.4119281941679	22.7803113189176	23.3833421350466	27.9442278124498	26.6331879232487	35.2073279148033	38.9357427940341	22.5953130702987	27.7014107987103	19.2137846582163	20.7212381311522	20.4272010461291	22.1398425639885	21.5969524050357	22.7855151090237	22.1748257309841	0	26.3427110576718	17.9166574332894	18.7986037434994	21.8143114349499	20.0707691292103	21.8570228782244	21.9350013670084	24.8555788120975	26.7271492066732	18.724729050212
PMCL813.mp.profile_sp	33.9412630410328	35.481835741816	35.5229190807119	37.0751565340667	26.8688008900155	27.5916348257453	26.2185830723517	26.283778078482	32.0717134549951	30.2039145408316	31.2500367357894	33.5469543089916	28.5918825261869	31.859644533329	36.100787859625	31.309530446667	30.5182682927392	26.9837314260355	22.6181649641236	29.2651410994347	32.2586634089726	27.1977342687989	33.1112250760048	28.2175559221846	24.8501037376214	34.3200001414676	33.4658585828689	26.9282164637048	28.7877762011896	32.1668505366064	32.5431526412924	25.7621829430252	24.6137678614271	23.6411522783566	26.2912113157489	21.1906731969785	25.0500199745825	23.3766712427164	25.1595708780985	25.3510778241104	28.7008984403539	31.166166012989	29.1127939512749	37.6963223413163	39.8670665618491	29.2036850114887	32.2506309197102	24.5388962058697	25.6477607532932	26.5354744140038	28.0587354281545	27.5664145392456	27.5368426287993	32.4641114069199	26.3427110576718	0	23.5929719074881	24.0183996373931	26.9160692632296	26.7050533116286	28.6413854469134	28.5065769757245	29.2131451034898	30.3678560340381	23.7933956396252
PMCL817.mp.profile_sp	29.9123715861271	29.8571548855336	30.175504595251	30.1581395915146	19.3740675677463	20.5295718628429	19.378124372833	20.5734480800509	25.1611722097017	22.6198313084393	24.8066018555335	29.3435478801852	22.3580446695456	24.7426232031997	29.737685902469	24.5290624796619	24.448301746913	18.8730291326706	12.9923233413015	23.2660309316453	26.886251829536	18.3151266583795	28.8614839488217	21.8669672942494	17.2372903029885	28.0238091571196	27.7258941387071	18.6188520584974	21.4824107026423	27.3883127895185	25.93357847997	17.0296637738044	14.3817380623888	14.7056187160217	18.6081605625233	11.1818384187012	17.3680277836157	11.6882747045697	13.9571782042011	16.9399008562288	20.6981485930827	25.3957608824906	24.1261972286033	32.1977794478436	36.2961709169262	21.2524657420002	25.7000197805031	14.9289546581295	17.4388709427862	16.8368560702215	18.6457973813415	19.368148272288	18.9562357230609	24.4026967735365	17.9166574332894	23.5929719074881	0	15.326844569886	19.3484469558854	18.3173275107163	20.7465076195887	22.1231532425517	21.9820318732822	24.2410998787203	15.2029260846961
PMCL818.mp.profile_sp	30.993176109298	30.177825646614	30.797417543059	31.0723857574598	19.4204813488401	21.1857819015603	19.2553905840668	20.0358026503385	23.855776951792	22.5355325538155	25.5467701964034	28.5724822965242	22.5985889389458	23.8302314927537	30.0422069849699	24.057747955363	23.860903330738	19.9888811045256	13.016105650513	24.5229010318309	28.3415440277726	21.4293218098706	29.4147166240595	22.0987756481817	17.3283143337632	30.0377324032655	29.2909756120191	19.642556077101	22.9471630026819	28.2185061202598	26.721138451626	17.2522997728116	16.0826118470558	15.4415489429463	19.52708622562	12.157297419371	18.2382171969786	14.4619712055638	16.7163366364483	19.5925268566318	22.5508672319555	26.2981061958998	24.2395324544542	32.3165179294088	35.6841559739712	23.6290998600521	27.4390429557909	14.7598970671615	18.7370717821428	19.3930618641056	20.5720326924189	19.579837772579	19.7434796791103	25.3086251016906	18.7986037434994	24.0183996373931	15.326844569886	0	16.8337748129418	15.8445553207163	20.6865383050232	21.1334119266246	22.9303282914066	24.8574858140736	15.9705318102371
PMCL820_S309.mp.profile_sp	33.2297645146926	32.4286703022412	33.3351699385617	32.9314654919956	22.4888543794894	24.1987961423547	22.4044022941962	22.2494668745056	27.3949174988172	25.1260724276309	26.6650357312974	30.8703510757838	25.5902076874197	26.070446841673	33.0914694057595	27.1625981102491	26.3182387469576	24.2693475510819	17.4548333282419	26.7869698492092	29.6664155751483	23.7764593737652	31.6083210374684	24.6442781936936	20.5488163381285	32.1711347670714	30.5411931856727	22.8827995687511	25.8514075489479	29.9883621056911	28.7104267076605	19.6143042854371	19.4430040328666	18.968602686291	22.4425672708329	16.1924501110043	20.4351062707699	18.6224522395694	19.8602751997568	22.6159415331143	24.5375497031196	28.346858034125	26.9635069161791	33.8331365676147	37.7964177176456	27.4449561227286	30.6173630530133	18.2737750656539	19.9694116375059	21.9399425014745	23.330432451622	21.9003380267095	22.5593598537316	27.8856930991361	21.8143114349499	26.9160692632296	19.3484469558854	16.8337748129418	0	14.7809439139195	23.8539443565255	23.2609619780287	24.6278888821314	26.2500532046733	18.8702351449176
PMCL821_S310.mp.profile_sp	31.301494272497	31.3809666883844	32.7547454878853	32.3818080011297	21.6426221454077	23.520502842647	21.253866717762	20.7083222596114	27.8749423159251	25.4484542416439	27.6638595595097	31.1110088419181	24.638459287335	26.4463568957683	33.7715634897693	27.4328402933288	27.1651033120458	22.0706235403631	16.821251410718	25.1813297705412	29.0892938668741	21.6931700193388	30.4123495901824	24.274324374877	19.3866639462908	30.3301938571599	29.0246893296509	21.321351720052	24.3488897376904	29.4401638432717	28.1773932507471	18.6305571528648	17.385982027437	18.0397202144583	21.7906532588544	15.0607623160287	20.1983768786721	17.6349133066932	19.1105412423205	21.2998680035949	22.4958435748006	27.1817444916182	27.2828591426088	33.6795412174636	38.0593787233392	25.6624549693855	29.1190605053643	17.1151163897895	20.0439346024987	20.3471685189439	22.03448603017	19.8149751873648	20.5342614978265	26.7748664676597	20.0707691292103	26.7050533116286	18.3173275107163	15.8445553207163	14.7809439139195	0	22.4171580607827	21.5394791174508	23.6627287837879	25.1640709914037	16.899969468862
PMCL822.mp.profile_sp	34.1825706837198	33.4299277488913	35.128488928569	35.3863165132071	23.726413987866	25.3259733954432	23.3302246631339	23.9073517777909	28.0032761170958	26.5444481987607	27.8270375164976	31.8971051354614	28.387332802778	28.2881780926257	34.4447946189427	28.0744239416802	27.8125510382766	23.4409746222463	19.0771332319289	28.2183991857012	31.9575264525806	22.796145978585	32.1504938630142	26.8188068337507	22.7832278037404	33.5947551293912	32.8628654348327	24.0129358365561	27.3246732317763	31.3219208044288	30.6601430395796	21.0841712578815	19.7956876354238	20.7302901380623	23.5386737816893	18.318527358165	22.3776253215538	19.9296038928091	21.9094725802033	23.4737102778393	25.58419115561	28.8411554170147	28.0004538160669	36.0697760935555	39.0654618197978	24.2516419292176	27.9740372954879	22.0615410006424	23.2887993043428	23.2608307301634	24.7006578685933	25.3609150175036	25.9154766638212	26.494873028151	21.8570228782244	28.6413854469134	20.7465076195887	20.6865383050232	23.8539443565255	22.4171580607827	0	13.9432101170901	25.2533472001074	27.5796411905503	21.9464517203715
PMCL823.mp.profile_sp	34.2228908709865	34.2508773932787	35.6322714931624	35.4018405998484	24.1570428734868	25.4686065525772	23.5709477146133	23.5507393932537	28.6323952705911	26.4164836829649	27.9421452443754	32.4364889579306	28.6011631769876	28.6160573575921	34.8551098781997	28.2860373902541	27.8961436875689	23.7632470243439	19.5586368750797	27.3999806175761	32.3197167805183	23.4999817847765	32.6175710783867	27.8773668764135	24.0029578315861	34.1016951001648	32.0460036702255	23.894568045892	27.3899872972347	32.094238513946	30.8617119756282	20.7061974235158	20.1068026840074	21.7069279989464	24.2574395548701	18.4530910887352	22.1884145336464	20.9080946542017	22.1639833731685	24.3136178088689	25.3695628844159	29.1669707389808	27.9875994130188	36.7174377728553	38.4542235394276	25.4193780078895	29.2904389019331	22.5672765340774	22.9496388027675	23.0593839735975	24.6688657086344	25.1560636388358	25.8767956116868	26.0387258618504	21.9350013670084	28.5065769757245	22.1231532425517	21.1334119266246	23.2609619780287	21.5394791174508	13.9432101170901	0	25.9753801322379	28.0004536565834	21.957422578226
PMCL824.mp.profile_sp	33.4958894681226	32.9458093194779	33.937634245555	35.3502645188234	25.6731741454907	26.0207529355209	25.4611250551897	26.0892874483254	30.4955615359345	26.9656003241304	30.4937867914506	30.6719600666948	27.1656909205637	29.8516947495383	35.1908258398466	30.1568602094806	29.5247784374076	25.5192795343378	21.3773256824977	30.8252079516851	34.1873699012961	25.4673845401595	35.7497481201627	26.2539216063383	24.0811051563549	31.3920446701697	32.7178546379148	25.2337254813542	28.4639605877178	33.3322138533054	33.0770589491546	24.0809061486095	22.8711048837799	22.6520515541027	25.5567282998561	19.5169006549944	23.7746708773272	21.3841795338129	23.6953305588705	24.2000636861965	26.4237379613316	25.5319892001191	26.4486326056993	33.3040654493452	37.20857575721	27.3595995122529	30.9162284245599	23.2806485178054	23.4767225658812	24.0517267547581	25.3072206138071	24.9235250774597	27.1706457362766	30.6680606672163	24.8555788120975	29.2131451034898	21.9820318732822	22.9303282914066	24.6278888821314	23.6627287837879	25.2533472001074	25.9753801322379	0	19.9105751331293	22.1767406937693
PMCL825.mp.profile_sp	34.9377614214833	33.0957916533247	35.3166626278408	38.4792884652336	26.4414229940372	27.6113947007452	26.3470658199318	27.1169387520523	31.630703497623	29.2471019274428	31.4882478921691	32.2255745973117	29.6203519554009	31.6823788510384	37.0089947791523	31.7736598374931	32.0275455979093	26.829410736582	22.7768053438602	31.9559268706194	35.5149017612919	28.6290442882848	37.414453731338	29.0254894646188	26.7719405419988	34.2973236922568	33.844864602339	26.3724087020246	29.7025095810914	34.6957350736282	34.5792719767657	25.7159438505	24.3872773597761	24.2866058348286	27.2083129532027	21.8892679301042	25.6030285732188	23.250521608069	24.8741707819315	26.5190908100201	29.2718206245059	26.340409127435	27.9540446661073	34.2781115391463	39.3834338093615	29.9730205025477	33.4708646904418	24.9220304585266	26.4689646851343	27.2778849465455	27.8104101090372	26.5091549762684	28.3668807333503	32.7008051111118	26.7271492066732	30.3678560340381	24.2410998787203	24.8574858140736	26.2500532046733	25.1640709914037	27.5796411905503	28.0004536565834	19.9105751331293	0	24.3013318957663
PMCL883.mp.profile_sp	30.0905694009862	30.9398120590291	31.4193932724077	31.7500068462602	20.5382016034844	23.3205265950669	19.977658773959	20.7256127726725	27.8973842575366	24.7918890233091	26.8608111916902	31.0633263579605	23.6468984171289	26.250988649652	32.3748920193111	26.2458566017083	26.0470470171147	20.815948806403	14.8846969437138	24.7756803433311	28.575545765529	20.3483966521499	30.6893648652623	23.5460496096954	18.0463154098599	29.1791331831359	28.4181557287628	20.8482757612696	23.2925188621995	27.977953798952	26.458096209784	17.650678085325	15.163432033702	16.7127587868692	20.3461087373733	13.3723170780916	18.7786625299824	15.9194886488989	17.1509705742461	18.7573289839341	20.8143614286438	25.9313832522757	25.087551967587	32.3837661155513	37.4505938479963	23.105400530606	27.1236663284307	16.5923183910639	17.5508429242403	18.8839510991493	20.3795248365893	18.8697645670109	18.9116342603194	25.9672497198367	18.724729050212	23.7933956396252	15.2029260846961	15.9705318102371	18.8702351449176	16.899969468862	21.9464517203715	21.957422578226	22.1767406937693	24.3013318957663	0
